Содержание Fe;Магнетит;Доля класса -5мм;Кластер
35.0;78.39;40.17;1
34.1;78.39;42.62;1
34.1;80.76;42.62;1
35.5;80.76;38.67;1
35.5;81.59;38.67;1
34.7;81.59;41.83;1
34.7;82.48;41.83;1
35.4;82.48;47.44;0
35.4;81.62;47.44;1
34.4;81.62;46.89;1
34.4;84.76;46.89;3
34.8;84.76;49.16;0
34.8;80.13;49.16;1
34.6;80.13;47.08;1
34.6;82.37;47.08;1
36.9;82.37;46.97;0
36.9;81.84;46.97;0
34.7;81.84;44.18;1
34.7;83.45;44.18;0
34.5;83.45;47.08;3
34.5;81.89;47.08;1
34.4;81.89;48.04;1
34.4;84.97;48.04;3
34.6;84.97;39.66;0
34.6;77.26;39.66;1
34.0;77.26;41.22;1
34.0;80.84;41.22;2
33.5;80.84;42.9;2
33.5;81.49;42.9;2
34.1;81.49;44.54;3
34.1;80.33;44.54;1
34.2;80.33;48.11;1
34.2;83.18;48.11;3
33.6;83.18;50.44;3
33.6;78.0;50.44;1
34.3;78.0;50.94;1
34.3;80.94;50.94;1
34.3;80.94;51.29;1
34.3;81.65;51.29;1
34.0;81.65;47.94;1
34.0;84.26;47.94;1
34.3;84.26;48.16;1
34.3;79.78;48.16;1
34.0;79.78;44.48;1
34.0;79.44;44.48;1
33.3;79.44;49.41;1
33.3;80.3;49.41;1
33.9;80.3;48.41;1
33.9;77.72;48.41;1
34.2;77.72;46.46;1
34.2;73.42;46.46;1
34.2;73.42;45.34;1
34.2;86.71;45.34;3
33.8;86.71;49.67;3
33.8;85.47;49.67;3
34.2;85.47;47.99;3
34.2;82.63;47.99;1
34.6;82.63;46.47;1
34.6;80.39;46.47;1
34.4;80.39;45.79;1
34.4;79.14;45.79;1
34.6;79.14;49.93;1
34.6;74.97;49.93;1
35.4;74.97;48.95;1
35.4;81.95;48.95;0
35.5;81.95;47.75;0
35.5;81.73;47.75;1
35.0;81.73;45.84;1
35.0;82.61;45.84;1
34.1;82.61;45.78;1
34.1;80.38;45.78;1
35.6;80.38;46.64;1
35.6;84.02;46.64;0
35.3;84.02;47.39;0
35.3;77.45;47.39;1
34.7;77.45;47.69;1
34.7;79.89;47.69;1
34.6;79.89;49.5;1
34.6;82.92;49.5;1
34.9;82.92;50.24;1
34.9;82.02;50.24;1
35.0;82.02;53.52;1
35.0;83.6;53.52;0
34.3;83.6;52.45;3
34.3;77.91;52.45;1
35.0;77.91;54.47;1
35.0;80.94;54.47;1
34.9;80.94;54.77;1
34.9;79.78;54.77;1
35.2;79.78;54.28;1
35.2;79.08;54.28;1
35.2;79.08;52.07;1
35.2;81.99;52.07;1
34.9;81.99;49.42;1
34.9;83.29;49.42;0
34.5;83.29;52.39;0
34.5;80.99;52.39;1
34.2;80.99;51.59;1
34.2;83.15;51.59;1
34.0;83.15;55.81;1
34.0;83.8;55.81;1
34.2;83.8;55.4;1
34.2;88.52;55.4;3
34.7;88.52;53.4;0
34.7;84.18;53.4;0
34.9;84.18;52.62;0
34.9;85.43;52.62;0
34.6;85.43;53.02;1
34.6;83.51;53.02;0
35.1;83.51;53.31;0
35.1;84.5;53.31;0
35.0;84.5;53.34;0
35.0;81.15;53.34;1
34.0;81.15;49.32;1
34.0;83.79;49.32;3
34.4;83.79;52.05;3
34.4;81.15;52.05;1
34.8;81.15;53.68;1
34.8;87.3;53.68;0
34.4;87.3;52.9;3
34.4;85.19;52.9;3
34.3;85.19;48.33;3
34.3;83.08;48.33;1
34.1;83.08;47.8;1
34.1;83.58;47.8;3
35.3;83.58;49.13;0
35.3;86.55;49.13;0
35.3;86.55;49.1;0
35.3;76.98;49.1;1
34.8;76.98;50.09;1
34.8;81.19;50.09;1
35.4;81.19;49.6;1
35.4;78.03;49.6;1
34.1;78.03;47.55;1
34.1;80.46;47.55;1
34.7;80.46;47.53;1
34.7;82.41;47.53;1
34.2;82.41;50.93;1
34.2;82.28;50.93;1
34.2;82.28;51.19;1
34.2;83.11;51.19;1
34.6;83.11;50.2;1
34.6;87.83;50.2;0
34.3;87.83;48.55;3
34.3;86.32;48.55;3
33.8;86.32;47.26;3
33.8;86.62;47.26;3
34.3;86.62;48.02;3
34.3;83.84;48.02;3
34.3;84.3;50.94;3
34.3;79.1;50.94;1
34.6;79.1;49.93;1
34.6;81.32;49.93;1
34.7;81.32;50.52;1
34.7;82.96;50.52;1
35.1;82.96;48.52;1
35.1;83.68;48.52;1
35.4;83.68;51.11;1
35.4;86.76;51.11;0
34.8;86.76;52.33;0
34.8;85.2;52.33;0
34.7;85.2;47.89;0
34.7;85.49;47.89;0
35.4;85.49;48.12;0
35.4;83.94;48.12;0
35.8;83.94;51.39;0
35.8;84.32;51.39;0
35.4;84.32;56.22;0
35.4;84.83;56.22;0
36.3;84.83;54.86;0
36.3;82.08;54.86;0
35.8;82.08;54.71;1
35.8;84.66;54.71;0
35.9;84.66;55.17;0
35.9;87.03;55.17;0
35.5;87.03;57.44;0
35.5;83.87;57.44;0
35.9;83.87;56.38;0
35.9;85.58;56.38;0
35.3;85.58;55.26;0
35.3;87.92;55.26;0
34.7;87.92;52.5;0
34.7;81.07;52.5;1
36.4;81.07;50.83;1
36.4;86.58;50.83;0
36.0;86.58;47.48;0
36.0;84.89;47.48;0
36.5;84.89;51.6;0
